period_years,iter,interval_start,interval_end,FEA,FEB,VRFI0,A0,B0,Qturb_total_Hm3,Rebalse_total_Hm3,Qdis_prom_Hm3_mes,Satisf_prom_pct,Def_modelo_Hm3,Def_FE_Hm3,Def_total_Hm3,VRFI_fin_Hm3,A_fin_Hm3,B_fin_Hm3,TOTAL_fin_Hm3
15,2,2004/2005,2018/2019,0.8,0.8,0.0,0.0,0.0,7889.993735999998,2068.2347750159997,44.33421119999999,52.704867475536425,5224.201763015998,2761.490180999996,7985.6919440159945,0.0,0.0,31.989279999999994,31.989279999999994
15,1,1989/1990,2003/2004,0.8,0.8,43.8,65.0,26.3,12840.684807999998,5961.407810799999,71.08004159999999,62.2786661032854,4166.683726800001,2761.490180999996,6928.173907799997,1.1853651999999721,0.0,29.137314799999984,30.322679999999956
15,2,2004/2005,2018/2019,0.8,0.8,43.8,65.0,26.3,8025.093735999996,2079.3172452559998,44.33421119999999,53.8276084743392,5100.184233255998,2761.490180999996,7861.674414255995,0.0,0.0,31.989279999999994,31.989279999999994
15,1,1989/1990,2003/2004,0.8,0.8,87.5,130.0,52.5,12975.584807999998,5961.407810799999,71.08004159999999,63.49992700915569,4031.7837268000007,2761.490180999996,6793.273907799997,1.1853651999999721,0.0,29.137314799999984,30.322679999999956
15,2,2004/2005,2018/2019,0.8,0.8,87.5,130.0,52.5,8159.993735999998,2131.9492570159996,44.33421119999999,54.572387405711396,5017.916245015997,2761.490180999996,7779.406426015994,0.0,0.0,31.989279999999994,31.989279999999994
15,1,1989/1990,2003/2004,0.8,0.8,131.3,195.0,78.8,13110.684807999998,5985.770250399999,71.08004159999999,64.50244334220218,3921.046166400001,2761.490180999996,6682.536347399997,1.1853651999999721,0.0,29.137314799999984,30.322679999999956
15,2,2004/2005,2018/2019,0.8,0.8,131.3,195.0,78.8,8295.093735999999,2267.0492570159995,44.33421119999999,54.57238740571141,5017.916245015998,2761.490180999996,7779.406426015994,0.0,0.0,31.989279999999994,31.989279999999994
15,1,1989/1990,2003/2004,0.8,0.8,175.0,260.0,105.0,13245.584807999998,6120.670250399999,71.08004159999999,64.50244334220217,3921.0461664000004,2761.490180999996,6682.536347399997,1.1853651999999721,0.0,29.137314799999984,30.322679999999956
15,2,2004/2005,2018/2019,0.8,0.8,175.0,260.0,105.0,8429.993736,2401.9492570159996,44.33421119999999,54.572387405711396,5017.916245015997,2761.490180999996,7779.406426015994,0.0,0.0,31.989279999999994,31.989279999999994
15,1,1989/1990,2003/2004,0.9,0.9,0.0,0.0,0.0,12716.834953200021,5688.8809753900005,71.08004159999999,56.55524547470562,5398.751836689999,1380.745090499998,6779.496927189997,0.0,0.0,19.397534800000003,19.397534800000003
15,2,2004/2005,2018/2019,0.9,0.9,0.0,0.0,0.0,7909.70996504,1971.9195592800004,44.33421119999999,47.78249758541424,6488.915408739998,1380.745090499998,7869.660499239996,0.0,0.0,12.59805096000008,12.59805096000008
15,1,1989/1990,2003/2004,0.9,0.9,43.8,65.0,26.3,12851.934953200025,5688.8809753900005,71.08004159999999,57.642420161357975,5263.651836689999,1380.745090499998,6644.396927189997,0.0,0.0,19.397534800000003,19.397534800000003
15,2,2004/2005,2018/2019,0.9,0.9,43.8,65.0,26.3,8044.809965039998,1973.2622495200003,44.33421119999999,48.85886739537567,6355.158098979999,1380.745090499998,7735.903189479996,0.0,0.0,12.598050960000094,12.598050960000094
15,1,1989/1990,2003/2004,0.9,0.9,87.5,130.0,52.5,12986.834953200025,5688.8809753900005,71.08004159999999,58.72798541102046,5128.751836689999,1380.745090499998,6509.496927189997,0.0,0.0,19.397534800000003,19.397534800000003
15,2,2004/2005,2018/2019,0.9,0.9,87.5,130.0,52.5,8179.709965039999,2020.1284940800003,44.33421119999999,49.56729130718406,6267.124343539998,1380.745090499998,7647.869434039996,0.0,0.0,12.59805095999998,12.59805095999998
15,1,1989/1990,2003/2004,0.9,0.9,131.3,195.0,78.8,13121.934953200025,5712.629974990001,71.08004159999999,59.62404750553042,5017.40083629,1380.745090499998,6398.145926789998,0.0,0.0,19.397534800000003,19.397534800000003
15,2,2004/2005,2018/2019,0.9,0.9,131.3,195.0,78.8,8314.809965039998,2155.2284940799996,44.33421119999999,49.567291307184064,6267.124343539997,1380.745090499998,7647.869434039995,0.0,0.0,12.598050960000066,12.598050960000066
15,1,1989/1990,2003/2004,0.9,0.9,175.0,260.0,105.0,13256.834953200025,5847.5299749900005,71.08004159999999,59.624047512007834,5017.4008362899995,1380.745090499998,6398.145926789997,0.0,0.0,19.397534800000003,19.397534800000003
15,2,2004/2005,2018/2019,0.9,0.9,175.0,260.0,105.0,8449.709965039994,2290.12849408,44.33421119999999,49.56729130718406,6267.124343539998,1380.745090499998,7647.869434039996,0.0,0.0,12.59805095999998,12.59805095999998
15,1,1989/1990,2003/2004,1.0,1.0,0.0,0.0,0.0,12726.899733199985,5454.489108360999,71.08004159999999,52.6701899928936,6535.040280160999,0.0,6535.040280160999,0.0,0.0,9.657754799999992,9.657754799999992
15,2,2004/2005,2018/2019,1.0,1.0,0.0,0.0,0.0,7922.633015999999,1924.5564120800004,44.33421119999999,43.44086859470898,7809.374301079998,0.0,7809.374301079998,0.0,0.0,0.0,0.0
15,1,1989/1990,2003/2004,1.0,1.0,43.8,65.0,26.3,12861.999733199988,5454.489108360999,71.08004159999999,53.64864721088071,6399.940280161,0.0,6399.940280161,0.0,0.0,9.657754799999992,9.657754799999992
15,2,2004/2005,2018/2019,1.0,1.0,43.8,65.0,26.3,8057.733015999997,1924.5564120800004,44.33421119999999,44.41932581269609,7674.274301080001,0.0,7674.274301080001,0.0,0.0,0.0,0.0
15,1,1989/1990,2003/2004,1.0,1.0,87.5,130.0,52.5,12996.899733199985,5454.489108360999,71.08004159999999,54.62565593557696,6265.040280161001,0.0,6265.040280161001,0.0,0.0,9.657754799999992,9.657754799999992
15,2,2004/2005,2018/2019,1.0,1.0,87.5,130.0,52.5,8192.633015999998,1963.0255668800003,44.33421119999999,45.11772297422486,7577.843455880001,0.0,7577.843455880001,0.0,0.0,0.0,0.0
15,1,1989/1990,2003/2004,1.0,1.0,131.3,195.0,78.8,13131.999733199986,5477.6246679609985,71.08004159999999,55.4365546392577,6153.075839761002,0.0,6153.075839761002,0.0,0.0,9.657754799999992,9.657754799999992
15,2,2004/2005,2018/2019,1.0,1.0,131.3,195.0,78.8,8327.733016,2098.1255668800004,44.33421119999999,45.11772297422487,7577.84345588,0.0,7577.84345588,0.0,0.0,0.0,0.0
15,1,1989/1990,2003/2004,1.0,1.0,175.0,260.0,105.0,13266.899733199987,5612.524667960998,71.08004159999999,55.4365546392577,6153.075839761002,0.0,6153.075839761002,0.0,0.0,9.657754799999992,9.657754799999992
15,2,2004/2005,2018/2019,1.0,1.0,175.0,260.0,105.0,8462.633016,2233.0255668800005,44.33421119999999,45.11772297422487,7577.84345588,0.0,7577.84345588,0.0,0.0,0.0,0.0
