period_years,iter,interval_start,interval_end,FEA,FEB,VRFI0,A0,B0,Qturb_total_Hm3,Rebalse_total_Hm3,Qdis_prom_Hm3_mes,Satisf_prom_pct,Def_modelo_Hm3,Def_FE_Hm3,Def_total_Hm3,VRFI_fin_Hm3,A_fin_Hm3,B_fin_Hm3,TOTAL_fin_Hm3
10,1,1989/1990,1998/1999,0.8,0.8,175.0,260.0,105.0,8553.656936000001,4114.02436504,67.09193280000004,60.288543684305736,2924.3412450400006,1840.9934539999992,4765.33469904,0.0,0.0,0.0,0.0
10,2,1999/2000,2008/2009,0.8,0.8,175.0,260.0,105.0,9176.641226799997,4216.518569028,72.57346559999999,67.35660367225833,2403.851158228001,1840.9934539999992,4244.844612228,1.1853651999999935,0.0,31.989279999999994,33.174645199999986
10,3,2009/2010,2018/2019,0.8,0.8,175.0,260.0,105.0,4484.053415999999,796.0280659879999,33.45598079999999,50.08199977570372,3675.9484659880013,1840.9934539999992,5516.941919988,0.0,0.0,31.989279999999994,31.989279999999994
10,1,1989/1990,1998/1999,0.9,0.9,0.0,0.0,0.0,8015.931935999996,3815.0511976899998,67.09193280000004,50.70789637678841,4083.589804690001,920.4967269999996,5004.086531690001,0.0,0.0,0.0,0.0
10,2,1999/2000,2008/2009,0.9,0.9,0.0,0.0,0.0,8647.277931999999,3561.5860239400004,72.57346559999999,61.388255069084394,3198.7786349400003,920.4967269999996,4119.27536194,0.0,0.0,22.86294000000001,22.86294000000001
10,3,2009/2010,2018/2019,0.9,0.9,0.0,0.0,0.0,3963.769645040001,261.39462304,33.45598079999999,44.690544830633016,4582.095521,920.4967269999996,5502.592248,0.0,0.0,12.598050960000037,12.598050960000037
10,1,1989/1990,1998/1999,0.9,0.9,43.8,65.0,26.3,8151.031935999997,3815.0511976899998,67.09193280000004,52.33865840676693,3948.4898046900007,920.4967269999996,4868.98653169,0.0,0.0,0.0,0.0
10,2,1999/2000,2008/2009,0.9,0.9,43.8,65.0,26.3,8782.377932000001,3601.29076434,72.57346559999999,62.53975001501796,3103.383375340001,920.4967269999996,4023.8801023400006,0.0,0.0,22.86294000000001,22.86294000000001
10,3,2009/2010,2018/2019,0.9,0.9,43.8,65.0,26.3,4098.869645040001,367.5633791199999,33.45598079999999,45.03976743658995,4553.164277079998,920.4967269999996,5473.661004079998,0.0,0.0,12.598050960000037,12.598050960000037
10,1,1989/1990,1998/1999,0.9,0.9,87.5,130.0,52.5,8285.931935999997,3815.0511976899998,67.09193280000004,53.96700628126067,3813.589804690001,920.4967269999996,4734.086531690001,0.0,0.0,0.0,0.0
10,2,1999/2000,2008/2009,0.9,0.9,87.5,130.0,52.5,8917.277932000003,3736.1907643400004,72.57346559999999,62.53975001501796,3103.383375340001,920.4967269999996,4023.8801023400006,0.0,0.0,22.86294000000001,22.86294000000001
10,3,2009/2010,2018/2019,0.9,0.9,87.5,130.0,52.5,4233.76964504,502.46337911999996,33.45598079999999,45.03976743658995,4553.16427708,920.4967269999996,5473.66100408,0.0,0.0,12.598050960000037,12.598050960000037
10,1,1989/1990,1998/1999,0.9,0.9,131.3,195.0,78.8,8421.031936000001,3838.80019729,67.09193280000004,55.31109942302562,3702.238804290001,920.4967269999996,4622.735531290001,0.0,0.0,0.0,0.0
10,2,1999/2000,2008/2009,0.9,0.9,131.3,195.0,78.8,9052.377932000005,3871.29076434,72.57346559999999,62.53975001501796,3103.383375340001,920.4967269999996,4023.8801023400006,0.0,0.0,22.86294000000001,22.86294000000001
10,3,2009/2010,2018/2019,0.9,0.9,131.3,195.0,78.8,4368.869645040001,637.5633791199999,33.45598079999999,45.039767436589955,4553.164277079998,920.4967269999996,5473.661004079998,0.0,0.0,12.598050960000037,12.598050960000037
10,1,1989/1990,1998/1999,0.9,0.9,175.0,260.0,105.0,8555.931936000003,3973.7001972900007,67.09193280000004,55.31109942302562,3702.238804290001,920.4967269999996,4622.735531290001,0.0,0.0,0.0,0.0
10,2,1999/2000,2008/2009,0.9,0.9,175.0,260.0,105.0,9187.277932000005,4006.1907643399995,72.57346559999999,62.53975001501796,3103.383375340001,920.4967269999996,4023.8801023400006,0.0,0.0,22.86294000000001,22.86294000000001
10,3,2009/2010,2018/2019,0.9,0.9,175.0,260.0,105.0,4503.769645040001,772.46337912,33.45598079999999,45.03976743658995,4553.164277079998,920.4967269999996,5473.661004079998,0.0,0.0,12.598050960000037,12.598050960000037
10,1,1989/1990,1998/1999,1.0,1.0,0.0,0.0,0.0,8016.256936000001,3701.117534399999,67.09193280000004,46.878378543110244,4889.827868400002,0.0,4889.827868400002,0.0,0.0,0.0,0.0
10,2,1999/2000,2008/2009,1.0,1.0,0.0,0.0,0.0,8656.729272000002,3419.463335401,72.57346559999999,56.89608428775002,3967.701333401002,0.0,3967.701333401002,0.0,0.0,13.736599999999996,13.736599999999996
10,3,2009/2010,2018/2019,1.0,1.0,0.0,0.0,0.0,3976.692696000001,244.91655064000003,33.45598079999999,40.540895322053686,5473.191124640001,0.0,5473.191124640001,0.0,0.0,0.0,0.0
10,1,1989/1990,1998/1999,1.0,1.0,43.8,65.0,26.3,8151.356936000001,3701.117534399999,67.09193280000004,48.3460643700909,4754.727868400003,0.0,4754.727868400003,0.0,0.0,0.0,0.0
10,2,1999/2000,2008/2009,1.0,1.0,43.8,65.0,26.3,8791.829272,3448.3160222810006,72.57346559999999,58.05032318945987,3861.454020281002,0.0,3861.454020281002,0.0,0.0,13.736599999999996,13.736599999999996
10,3,2009/2010,2018/2019,1.0,1.0,43.8,65.0,26.3,4111.792696000001,345.89889432,33.45598079999999,40.91153929415334,5439.07346832,0.0,5439.07346832,0.0,0.0,0.0,0.0
10,1,1989/1990,1998/1999,1.0,1.0,87.5,130.0,52.5,8286.256936000005,3701.117534399999,67.09193280000004,49.811577457135286,4619.827868400002,0.0,4619.827868400002,0.0,0.0,0.0,0.0
10,2,1999/2000,2008/2009,1.0,1.0,87.5,130.0,52.5,8926.729271999999,3579.4668834010004,72.57346559999999,58.091052708316695,3857.704881401002,0.0,3857.704881401002,0.0,0.0,13.736599999999996,13.736599999999996
10,3,2009/2010,2018/2019,1.0,1.0,87.5,130.0,52.5,4246.692696,480.79889432,33.45598079999999,40.911539294153336,5439.07346832,0.0,5439.07346832,0.0,0.0,0.0,0.0
10,1,1989/1990,1998/1999,1.0,1.0,131.3,195.0,78.8,8421.356936000006,3724.2530939999997,67.09193280000004,51.027925512656395,4507.863428000003,0.0,4507.863428000003,0.0,0.0,0.0,0.0
10,2,1999/2000,2008/2009,1.0,1.0,131.3,195.0,78.8,9061.829271999999,3714.5668834010003,72.57346559999999,58.091052708316695,3857.7048814010022,0.0,3857.7048814010022,0.0,0.0,13.736599999999996,13.736599999999996
10,3,2009/2010,2018/2019,1.0,1.0,131.3,195.0,78.8,4381.792696000001,615.8988943200001,33.45598079999999,40.911539294153336,5439.073468320001,0.0,5439.073468320001,0.0,0.0,0.0,0.0
10,1,1989/1990,1998/1999,1.0,1.0,175.0,260.0,105.0,8556.256936000005,3859.1530939999993,67.09193280000004,51.027925512656395,4507.863428000003,0.0,4507.863428000003,0.0,0.0,0.0,0.0
10,2,1999/2000,2008/2009,1.0,1.0,175.0,260.0,105.0,9196.729271999997,3849.4668834010004,72.57346559999999,58.091052708316695,3857.704881401002,0.0,3857.704881401002,0.0,0.0,13.736599999999996,13.736599999999996
10,3,2009/2010,2018/2019,1.0,1.0,175.0,260.0,105.0,4516.692696,750.79889432,33.45598079999999,40.91153929415334,5439.07346832,0.0,5439.07346832,0.0,0.0,0.0,0.0
